_seg_id,x,y,protein_0,protein_1,protein_2,protein_3,protein_4,protein_5,protein_6,protein_7,protein_8,protein_9,protein_10,protein_11,protein_12,protein_13,protein_14,protein_15,protein_16,protein_17,cell_type,region_type,cell_type_id,region_type_id,neighbor_label
97180,192.56075000000047,504.8348910000004,3.660784314,222.6254902,0.0,0.0,2.831372549,336.8294118,0.0,0.152941176,166.0980392,46.87254902,69.36470588,72.05098039,13.52941176,75.60784314,0.0,0.0,404.6313725,23.79019608,immune,core,0,0,0
97181,231.01099000000067,506.542125,2.704061896,213.9632495,0.0,0.005802708,3.664739884,331.1021195,0.04238921,0.753371869,5.882466281,198.3737958,103.9961464,81.66666667,237.8439306,120.2504817,0.0,0.0,359.4932302,243.5222437,immune,core,0,0,0
97182,689.7885200000001,505.4833840000001,7.760828625,118.8229755,0.054613936,0.020715631,5.288135593,431.7062147,0.0,0.04519774,212.1450094,100.1129944,10.80414313,103.2090395,1.510357815,20.1299435,0.0,0.0,514.0828625,99.42184557,immune,core,0,0,0
97216,153.0555600000007,506.7703700000002,7.231732777,95.46555324,5.048016701,1.388308977,3.313152401,278.0167015,0.0,0.350730689,187.5323591,7.221294363,253.7390397,46.50939457,12.02505219,0.181628392,0.759916493,0.058455115,160.5574113,172.3653445,immune,core,0,0,0
97217,408.4584799999993,506.0433210000001,29.27676768,281.3010101,22.57575758,0.193939394,12.76969697,344.3575758,0.0,0.0,51.04646465,214.3111111,302.1636364,67.92323232,271.3434343,1.232323232,0.0,0.0,456.9656566,8.264646465,immune,core,0,0,0
97218,1533.0699600000007,505.6872430000003,10.08767123,14.09041096,4.304109589,4.183561644,2.917808219,325.1863014,0.0,0.082191781,226.0630137,14.2630137,2.865753425,129.2328767,3.175342466,1.326027397,0.0,0.0,538.4273973,5.191780822,immune,core,0,0,0
97219,1949.45507,507.4927539999999,3.422857143,99.71085714,1.282285714,0.716571429,3.487414188,212.6475973,0.0,0.194508009,119.4313501,46.86956522,0.076571429,3.538285714,59.75542857,363.4708571,0.0,0.0,55.96440873,524.6394948,immune,core,0,0,0
97245,470.8620699999992,510.1982760000001,9.258317025,161.8258317,0.02739726,0.001956947,20.32681018,390.2015656,0.0,0.001956947,152.1350294,128.1585127,64.1702544,70.15459883,2.921722114,4.686888454,0.0,0.0,651.9980431,2.767123288,immune,core,0,0,0
97246,593.8394399999997,508.5718310000002,7.110979929,34.95395514,52.95631641,1.428571429,9.097992916,431.9386068,0.0,0.028335301,159.8878394,120.0188902,162.0507674,134.2868949,57.82998819,3.505312869,0.014167651,0.005903188,398.4698937,15.12868949,immune,core,0,0,0
97247,786.1586700000007,507.2324719999997,7.789361702,102.8382979,5.074468085,0.20212766,11.5893617,375.6765957,0.0,0.012765957,166.6085106,105.0914894,85.56595745,118.406383,8.185106383,3.838297872,0.0,0.0,329.5829787,218.6978723,immune,core,0,0,0
97248,859.9830500000007,505.9774010000001,7.974789916,51.58823529,1.775910364,1.406162465,6.610644258,435.7535014,0.0,0.089635854,296.5658263,8.661064426,147.1344538,48.72829132,0.016806723,0.268907563,0.0,0.0,454.3417367,42.05602241,immune,core,0,0,0
97279,177.90195999999924,510.9294120000004,2.851219512,334.5292683,0.0,0.0,3.197560976,352.8146341,0.0,0.534146341,87.02682927,63.94878049,93.43414634,43.0902439,3.314634146,32.98780488,0.0,0.0,427.5365854,37.12439024,immune,core,0,0,0
97280,1728.1299999999992,503.6700000000001,5.804761905,26.72857143,1.528571429,1.19047619,3.20952381,379.3285714,0.0,1.061904762,396.6904762,0.0,0.795238095,186.5285714,38.71428571,0.261904762,0.0,0.0,156.3904762,226.3142857,immune,core,0,0,0
97312,523.2123100000008,508.9230770000004,7.322203673,30.07512521,14.32220367,2.716193656,5.539232053,312.9532554,0.0,0.001669449,64.25375626,158.9131886,108.5626043,69.41736227,2.515859766,3.128547579,0.0,0.0,493.3839733,3.717863105,immune,core,0,0,0
97313,542.8428600000007,505.114286,5.170103093,79.29896907,23.97938144,3.644329897,8.304123711,375.5,0.0,0.0,52.07216495,214.8092784,188.4742268,88.28350515,263.6546392,9.819587629,0.0,0.0,448.5154639,10.28350515,immune,core,0,0,0
97314,773.4280799999997,512.0308219999997,16.42698706,26.99260628,36.03327172,1.84103512,79.80591497,392.8761553,0.0,0.005545287,125.4288355,140.051756,149.0961183,86.56746765,34.33456562,5.179297597,0.0,0.0,425.4454713,155.0887246,immune,core,0,0,0
97315,977.7014899999996,504.0,15.83173077,39.51442308,43.80288462,1.555288462,5.233173077,408.4639423,0.0,0.134615385,373.7475962,17.29086538,278.5168269,178.1466346,90.78125,1.048076923,0.252403846,0.069711538,136.8701923,225.3918269,immune,core,0,0,0
97316,1011.2230199999996,510.2302159999999,8.425974026,40.16753247,22.00779221,2.081818182,4.807792208,415.8597403,0.0,0.297402597,275.8571429,19.30779221,350.5168831,55.64545455,160.1727273,1.516883117,0.31038961,0.085714286,177.5935065,178.8753247,immune,core,0,0,0
97345,321.4046899999994,510.5219939999997,9.59223301,220.2485437,0.0,0.0,5.124271845,413.7145631,0.0,0.139805825,141.1650485,143.6601942,24.44271845,72.84466019,36.74757282,49.04660194,0.0,0.0,641.0757282,2.813592233,immune,core,0,0,0
97346,624.8245599999991,509.3333329999996,10.31501832,55.74358974,11.91452991,0.783882784,6.192918193,382.8510379,0.0,0.197802198,349.997558,0.509157509,164.2625153,139.7838828,13.54822955,1.241758242,0.00976801,0.0,275.0854701,80.96581197,immune,core,0,0,0
97347,1354.2647099999997,504.0,7.473684211,18.67669173,35.28571429,7.097744361,4.315789474,439.5789474,0.0,0.007518797,95.21052632,228.3684211,251.5789474,137.112782,176.075188,1.69924812,0.0,0.0,644.8796992,110.6090226,immune,core,0,0,0
97348,1629.002699999999,513.3180590000002,5.353697749,31.96302251,6.86977492,3.733118971,2.811897106,404.9807074,0.0,0.336012862,327.7025723,0.0,37.17363344,212.1109325,18.51446945,0.36977492,0.019292605,0.008038585,187.4292605,178.011254,immune,core,0,0,0
97349,2044.03371,505.9325840000001,7.698996656,21.50167224,6.096989967,4.424749164,2.632107023,330.993311,0.0,2.327759197,266.277592,0.173913043,2.411371237,69.81605351,74.85618729,146.9966555,0.0,0.0,2.127090301,576.6722408,immune,core,0,0,0
97398,97.7256899999993,510.6666670000004,4.031073446,163.5,6.353107345,1.062146893,2.779661017,371.4152542,0.0,0.039548023,168.3163842,58.81355932,105.6242938,81.11864407,1.059322034,9.43220339,0.0,0.0,221.420904,378.2909605,immune,core,0,0,0
97399,491.9797999999992,509.7121209999996,10.15436242,46.18120805,3.38590604,0.979865772,7.248322148,517.0704698,0.0,0.0,112.9563758,192.7550336,19.51342282,84.26510067,2.708053691,5.785234899,0.0,0.0,831.9832215,0.597315436,immune,core,0,0,0
97400,839.3024499999992,509.5558579999997,3.922779923,485.9446589,0.0,0.0,5.494208494,441.003861,0.0,0.092664093,281.3796654,7.947232947,4.033462033,125.7953668,0.32046332,34.73359073,0.0,0.0,434.020592,64.04247104,immune,core,0,0,0
97401,1188.8812500000004,511.2781249999998,7.645640074,31.47124304,2.907235622,1.892393321,8.803339518,448.2931354,0.0,0.717996289,365.3265306,0.47309833,35.9703154,163.1818182,164.3821892,4.474953618,0.289424861,0.105751391,372.0538033,33.2393321,immune,core,0,0,0
97402,1576.60073,511.11355300000014,5.865509761,21.53796095,5.338394794,3.297180043,214.5509761,140.813449,0.0,1.026030369,245.9197397,0.0,7.407809111,142.9197397,0.507592191,1.364425163,0.0,0.0,69.5010846,271.1019523,immune,core,0,0,0
97403,1591.605100000001,509.2356689999997,13.50352113,16.97183099,4.98943662,3.426056338,67.38732394,242.8556338,0.0,1.915492958,341.0809859,0.137323944,2.017605634,206.3415493,9.468309859,0.158450704,0.0,0.0,354.0774648,191.2464789,immune,core,0,0,0
97436,736.9796600000009,510.6474580000004,5.30941704,21.44394619,5.417040359,3.237668161,154.2720478,117.1136024,0.0,2.092675635,105.9745889,22.86696562,3.324364723,7.56651719,0.0,832.4200299,0.107623318,0.002989537,22.75635277,477.8355755,immune,core,0,0,0
97437,751.9603999999999,509.2376240000003,5.529411765,26.34948097,10.38754325,2.882352941,197.2214533,263.2560554,0.0,1.442906574,50.38062284,59.65397924,33.65743945,3.477508651,0.179930796,527.5605536,0.0,0.0,13.19723183,626.4913495,immune,core,0,0,0
97438,1106.92547,511.1490679999997,14.47648262,108.9161554,0.948875256,0.531697342,28.33128834,442.0797546,0.0,0.081799591,163.2862986,72.33742331,68.43149284,90.16973415,2.012269939,0.754601227,0.0,0.0,327.7382413,233.5132924,immune,core,0,0,0
97439,1218.2727300000006,514.8054549999997,4.123781676,27.7962963,7.709551657,2.745614035,216.5769981,199.3508772,0.0,0.634502924,252.7748538,1.851851852,46.13060429,170.8615984,20.01949318,0.269980507,0.570175439,0.875243665,98.36062378,116.1832359,immune,core,0,0,0
97440,1371.6666700000003,512.5773200000003,5.974048443,15.06574394,15.23010381,5.083044983,10.21107266,438.5086505,0.0,0.325259516,131.4342561,141.4221453,133.5467128,81.70415225,41.05363322,21.84083045,0.0,0.0,608.5865052,115.3771626,immune,core,0,0,0
97441,1399.0440799999997,513.421488,5.703921569,115.6862745,2.515686275,1.667647059,10.35392157,360.9960784,0.0,0.532352941,246.9186275,18.77745098,69.57941176,123.1127451,49.44215686,3.009803922,0.0,0.0,168.2509804,349.4313725,immune,core,0,0,0
97442,1495.2773400000003,509.9726559999999,3.189141856,12.2591944,8.956217163,6.858143608,4.945709282,384.4623468,0.0,1.159369527,307.7548161,0.0,115.8669002,222.1821366,1.50262697,0.084063047,1.374781086,0.329246935,54.88616462,298.1330998,immune,core,0,0,0
97443,1518.5940100000007,514.8337869999996,5.13739546,60.6869773,5.602150538,4.223416965,49.6638756,364.7129187,0.0,1.399521531,352.354067,0.0,7.513739546,243.2210275,4.342891278,1.951015532,0.009557945,0.009557945,194.0358423,176.5436081,immune,core,0,0,0
97444,1898.6503799999991,511.334586,9.072507553,117.336858,1.332326284,0.930513595,3.846153846,332.4162896,0.0,0.114630468,281.3529412,17.78733032,3.728506787,38.01960784,421.413273,30.11613876,0.0,0.0,67.18674699,518.2756024,immune,core,0,0,0
97475,306.4427099999993,511.7708329999996,19.35869565,360.6168478,0.0,0.0,4.358695652,466.6657609,0.0,0.035326087,165.4809783,149.6059783,7.980978261,78.38315217,17.27173913,11.36141304,0.0,0.0,655.6603261,2.41576087,immune,core,0,0,0
97476,871.8392199999998,512.8000000000002,8.408366534,98.93227092,3.370517928,0.525896414,4.860557769,407.501992,0.0,0.083665339,268.752988,37.38844622,126.9302789,107.4163347,1.607569721,2.177290837,0.0,0.0,387.3984064,116.6593625,immune,core,0,0,0
97477,909.28996,513.1189590000004,4.210852713,289.3844961,0.429457364,0.195348837,29.03410853,315.1488372,0.0,0.499224806,261.0263566,0.026356589,180.2790698,65.57984496,1.827906977,6.370542636,0.0,0.0,257.0930233,86.37364341,immune,core,0,0,0
97478,1042.9366200000004,512.5070420000002,7.341860465,120.7906977,0.381395349,0.11627907,3.804651163,480.9511628,0.0,0.102325581,258.5116279,37.4255814,28.72325581,104.1372093,11.92790698,6.541860465,0.0,0.0,234.9418605,159.9744186,immune,core,0,0,0
97479,1298.4417900000008,514.9343280000003,5.235494881,119.1296928,0.124573379,0.032423208,2.387372014,410.2406143,0.0,0.996587031,282.1962457,0.0,8.841296928,260.0494881,0.0,0.0,0.0,0.0,221.1484642,125.4846416,immune,core,0,0,0
97480,1671.375,511.568182,4.62797619,25.17559524,7.56547619,3.389880952,4.011904762,299.6904762,0.0,2.211309524,237.2738095,0.336309524,4.020833333,88.51785714,233.7113095,17.35416667,0.0,0.0,126.672619,386.8571429,immune,core,0,0,0
97516,251.6000000000004,510.78125,5.851528384,348.9017467,0.013100437,0.0,5.292576419,333.7292576,0.0,0.934497817,77.46069869,109.7991266,69.17467249,43.54148472,15.8558952,69.18558952,0.0,0.0,418.3165939,219.9279476,immune,core,0,0,0
97517,946.1576600000008,514.9436939999996,4.395222584,305.8023887,3.377850163,0.3669924,129.6058632,227.4060803,0.0,1.141150923,217.5559175,4.149837134,147.1335505,96.7937025,1.650380022,0.168295331,1.853420195,0.90228013,162.5168295,44.67861021,immune,core,0,0,0
97555,276.7013900000002,514.8611110000002,16.06866197,396.8080986,0.008802817,0.0,5.375,436.2623239,0.0,0.012323944,142.3591549,93.46478873,71.64612676,120.4700704,0.221830986,3.341549296,0.0,0.0,462.4419014,9.843309859,immune,core,0,0,0
97556,335.75,511.26315799999975,7.55511811,162.9055118,1.031496063,0.035433071,57.42913386,291.3346457,0.0,0.078740157,204.0511811,30.82677165,9.562992126,46.78740157,23.19685039,180.519685,0.0,0.0,440.6377953,2.984251969,immune,core,0,0,0
97557,432.5263200000009,513.8210529999997,61.25212465,35.16430595,35.72804533,1.082152975,5.390934844,406.631728,0.0,0.045325779,145.4475921,149.2804533,173.2946176,64.06232295,9.589235127,2.597733711,0.0,0.0,644.2067989,31.30311615,immune,core,0,0,0
97558,454.1090899999999,516.247273,10.13089005,168.895288,0.054973822,0.007853403,3.968586387,334.1780105,0.0,0.023560209,277.2356021,23.14397906,10.90575916,142.6753927,4.683246073,3.335078534,0.0,0.0,501.6884817,91.97905759,immune,core,0,0,0
97559,1683.6983600000003,518.0819670000001,4.462,18.656,5.672,4.804,5.758,325.874,0.0,1.274,238.802,0.004,1.498,162.566,9.914,0.466,0.29,0.088,161.792,194.14,immune,core,0,0,0
97587,1025.7065600000003,516.5984559999997,9.319783198,136.7506775,1.842818428,0.260162602,3.691056911,447.5284553,0.0,0.20596206,279.4796748,1.346883469,350.5745257,68.53658537,40.08672087,5.37398374,0.300813008,0.08401084,227.2249322,98.75609756,immune,core,0,0,0
97588,1657.8474600000009,515.830508,4.837662338,26.01298701,8.691558442,4.298701299,4.25487013,429.7743506,0.0,0.900974026,317.6006494,0.0,0.693181818,220.4724026,3.116883117,11.00811688,0.0,0.0,120.0422078,386.961039,immune,core,0,0,0
97589,1731.9705900000008,518.5359479999997,4.584810127,14.02278481,4.997468354,5.098734177,4.301265823,364.5265823,0.0,2.275949367,306.3746835,0.0,0.630379747,201.6379747,0.696202532,0.951898734,0.450632911,1.397468354,36.27848101,222.4177215,immune,core,0,0,0
97590,2019.8852800000004,519.3722939999998,3.464224872,72.71124361,3.15076661,1.339863714,21.39267462,292.4735945,0.0,1.807495741,216.4821124,0.363713799,0.822827939,33.4471891,46.11413969,235.4361158,0.0,0.0,4.385860307,592.6660988,immune,core,0,0,0
97619,83.68570999999974,517.6693880000003,2.646017699,56.30973451,2.542035398,0.825221239,3.17699115,300.800885,0.0,0.247787611,210.8119469,20.38938053,73.29646018,118.3849558,5.420353982,10.49778761,0.0,0.0,33.08628319,813.3517699,immune,core,0,0,0
97620,125.49143000000004,517.7657140000001,4.051575931,66.61604585,5.922636103,1.636103152,3.730659026,347.1719198,0.0,0.510028653,102.7077364,58.3982808,413.0773639,6.29512894,0.083094556,0.0,1.171919771,0.108882521,147.0143266,278.277937,immune,core,0,0,0
97621,1270.1908700000004,515.9543569999996,4.088235294,325.3078431,0.001960784,0.017647059,3.57254902,367.8666667,0.0,1.015686275,226.8490196,32.01176471,147.0764706,89.08823529,0.666666667,1.323529412,0.0,0.0,544.2058824,25.93333333,immune,core,0,0,0
97622,1985.09137,513.6649749999997,3.56043956,107.043956,1.145604396,0.986263736,3.909340659,475.2225275,0.0,0.008241758,267.0604396,24.28571429,1.593406593,14.06868132,167.4395604,148.8076923,0.0,0.0,465.1978022,265.1071429,immune,core,0,0,0
97652,1067.8884799999996,518.7620820000002,5.853658537,19.10365854,4.87195122,4.695121951,3.850609756,408.25,0.0,0.131097561,327.6646341,0.320121951,1.030487805,123.3719512,0.100609756,2.073170732,0.0,0.0,404.1615854,59.19207317,immune,core,0,0,0
97653,1345.6715700000004,515.686275,4.632231405,38.37190083,11.66942149,3.665289256,4.23553719,390.9876033,0.0,0.012396694,219.088843,49.86157025,122.9008264,108.8966942,366.3636364,3.898760331,0.0,0.0,106.3409091,457.7128099,immune,core,0,0,0
97654,1811.9211400000004,518.4132490000002,4.342465753,218.3972603,0.386986301,0.284246575,9.021689498,366.0159817,0.0,0.520547945,274.3915525,15.50114155,21.69178082,167.5821918,80.2043379,9.615296804,0.0,0.0,279.0309989,261.7267509,immune,core,0,0,0
97673,1322.8396900000007,518.7290080000002,5.312602291,87.03109656,1.127659574,0.944353519,2.382978723,361.212766,0.0,0.157119476,259.6775777,0.117839607,140.7086743,133.6972177,0.001636661,0.0,0.0,0.0,109.1456628,504.8952537,immune,core,0,0,0
97674,1618.0120000000006,520.2799999999997,4.976293103,22.35560345,6.043103448,5.450431034,3.271551724,350.75,0.0,0.715517241,312.5064655,0.0,51.4762931,188.0711207,56.06681034,0.355603448,0.0,0.0,208.3556034,102.3383621,immune,core,0,0,0
97675,1756.9202000000005,519.4513720000004,5.724284199,235.980912,0.430540827,0.391304348,4.256627784,348.6648993,0.0,1.022269353,228.3043478,14.71474019,9.62990456,108.1887593,179.9575822,5.08271474,0.238600212,0.042417815,166.1177094,138.2322375,immune,core,0,0,0
97709,656.5331299999998,519.7409639999996,6.301270417,776.9292196,0.0,0.0,5.584392015,389.1978221,0.0,0.210526316,195.1470054,12.44646098,33.70780399,54.9491833,2.75862069,95.01451906,0.0,0.0,533.4627949,13.77676951,immune,core,0,0,0
97710,677.5171100000007,518.631179,3.473417722,434.7265823,0.025316456,0.012658228,3.364556962,339.7443038,0.0,0.192405063,264.0025316,0.002531646,97.0556962,109.7417722,43.36455696,18.55443038,0.0,0.0,394.0531646,17.62025316,immune,core,0,0,0
97711,1121.4387800000004,517.561224,6.725450902,538.5310621,0.014028056,0.008016032,42.8757515,333.5931864,0.0,0.318637275,311.258517,0.052104208,75.39679359,146.0280561,18.65330661,24.67735471,0.0,0.0,233.4028056,283.8577154,immune,core,0,0,0
97712,1973.33333,523.7847769999998,3.37007874,75.16692913,7.366929134,2.278740157,4.464566929,294.4976378,0.0,0.469387755,81.74725275,125.1648352,0.176656151,1.107255521,21.57097792,370.3138801,0.0,0.0,438.0063191,162.600316,immune,core,0,0,0
97742,531.8127700000005,521.7914890000002,12.90859232,49.16453382,48.06764168,1.970749543,9.290676417,343.7129799,0.0,0.005484461,25.3071298,270.3510055,234.904936,84.25411335,48.90859232,1.126142596,0.0,0.0,470.5246801,4.109689214,immune,core,0,0,0
97743,761.8681300000007,521.0769229999996,19.98534799,19.2967033,72.62637363,1.615384615,13.4029304,609.2857143,0.0,0.0,271.1794872,59.3956044,303.6080586,89.82783883,41.44688645,12.91208791,0.0,0.0,435.2857143,413.3699634,immune,core,0,0,0
97744,806.5974600000009,522.2203390000004,33.76540284,161.3151659,0.002369668,0.004739336,5.637440758,404.1350711,0.0,0.0,75.06872038,244.5971564,89.72748815,100.7701422,0.016587678,0.836492891,0.0,0.0,768.7772512,1.260663507,immune,core,0,0,0
97766,26.135039999999208,525.4635040000003,10.4254902,29.97647059,9.480392157,1.990196078,18.23529412,144.9019608,0.021568627,2.362745098,82.27843137,16.49803922,64.64705882,16.70784314,1.115686275,670.3156863,0.0,0.0,0.0,1261.858824,immune,core,0,0,0
97767,47.97165999999925,522.0364369999998,5.204836415,46.40825036,3.748221906,1.085348506,3.351351351,122.086771,0.394025605,4.20341394,61.6685633,8.86344239,2.211948791,0.422475107,0.169274538,886.5362731,0.0,0.0,0.0,1479.578947,immune,core,0,0,0
97768,162.48571000000084,516.3142859999998,15.47311828,168.655914,0.0,0.0,10.47311828,393.0967742,0.0,2.698924731,119.827957,81.53763441,313.9032258,24.79569892,0.0,0.075268817,0.225806452,0.064516129,308.7741935,101.6344086,immune,core,0,0,0
97769,291.43188999999984,523.7009969999999,69.96341463,125.1219512,0.097560976,0.006097561,5.323170732,437.6666667,0.0,0.0,179.7682927,181.3434959,7.825203252,157.3760163,0.089430894,0.483739837,0.0,0.0,511.7317073,11.16869919,immune,core,0,0,0
97770,712.0825199999999,519.6747569999998,10.35875706,30.13559322,4.282485876,2.697740113,4.271186441,375.0819209,0.0,0.039548023,287.9463277,27.20903955,2.618644068,126.6723164,0.084745763,63.66384181,0.0,0.0,289.7824859,253.8107345,immune,core,0,0,0
97771,1178.3904399999992,522.322709,9.831804281,27.13761468,2.574923547,1.4617737,4.26911315,490.5810398,0.0,1.617737003,403.1529052,0.0,0.50764526,222.1957187,17.21712538,2.544342508,0.003058104,0.0,290.8073394,17.52599388,immune,core,0,0,0
97772,1547.8939800000007,522.3037249999998,6.48115942,19.25362319,9.353623188,3.949275362,119.4231884,350.9333333,0.0,0.655072464,329.0028986,0.824637681,14.93333333,177.7753623,0.023188406,1.439130435,0.0,0.007246377,245.9797101,100.3985507,immune,core,0,0,0
97813,372.3455099999992,523.2359550000001,5.528490028,212.6353276,1.458689459,0.02991453,6.06980057,280.3034188,0.0,0.5997151,264.6396011,0.007122507,24.62962963,101.022792,177.6438746,4.700854701,0.0,0.0,288.0612536,27.56125356,immune,core,0,0,0
97814,1146.4418600000008,518.4069769999996,7.213043478,98.69565217,0.517391304,0.165217391,4.047826087,333.1347826,0.0,1.130434783,219.5913043,0.0,189.4217391,66.83478261,0.008695652,43.76956522,0.2,0.0,119.5478261,196.8217391,immune,core,0,0,0
97815,1717.70349,527.3837210000002,4.684210526,12.57473684,8.261052632,6.006315789,3.151578947,330.0652632,0.0,1.717894737,251.0231579,0.0,0.033684211,141.6063158,24.37684211,108.2947368,0.431578947,0.429473684,44.39578947,194.4989474,immune,core,0,0,0
97816,1872.4802600000005,521.171053,4.555869873,94.23055163,1.578500707,1.739745403,9.118811881,309.5799151,0.0,1.794366197,251.9422535,0.0,8.705965909,102.109375,100.0710227,11.27414773,0.333333333,0.0,37.77259887,272.1412429,immune,core,0,0,0
97851,413.5258200000008,522.9248829999997,147.8430851,15.39095745,53.31382979,1.013297872,6.117021277,360.5558511,0.0,0.0,99.48404255,182.6648936,246.0159574,64.79521277,18.80053191,0.39893617,0.0,0.0,438.0053191,57.80319149,immune,core,0,0,0
97852,495.2925899999991,523.7851849999997,6.180887372,130.337884,3.754266212,0.921501706,4.488054608,429.5699659,0.0,0.020477816,128.5546075,127.390785,169.3174061,42.88566553,1.206484642,2.827645051,0.0,0.0,369.2508532,16.46245734,immune,core,0,0,0
97853,553.8404900000005,525.6564420000004,23.21865889,314.8206997,15.14285714,0.220116618,11.94460641,530.0524781,0.0,0.017492711,134.0349854,152.074344,374.0787172,56.5058309,70.40962099,0.494169096,0.0,0.0,455.6632653,28.43440233,immune,core,0,0,0
97882,237.4135299999998,525.4511279999997,5.342592593,748.5648148,0.0,0.0,9.543981481,340.7893519,0.0,0.009259259,25.15509259,206.8819444,75.29166667,58.12731481,514.2592593,3.972222222,0.0,0.0,549.9097222,37.61805556,immune,core,0,0,0
97883,1162.24841,525.7961779999996,13.12783505,163.0659794,0.140206186,0.078350515,4.672164948,440.0164948,0.0,1.224742268,288.7195876,0.0,8.451546392,169.5546392,0.142268041,3.181443299,0.0,0.0,400.5587629,52.29484536,immune,core,0,0,0
97922,702.5622999999996,531.8434500000003,16.53508772,27.95906433,2.426900585,2.295321637,6.637426901,395.8479532,0.0,0.023391813,301.4327485,32.88304094,13.63450292,126.4064327,0.0,0.210526316,0.0,0.0,641.0526316,41.92690058,immune,core,0,0,0
97949,200.82143,527.2714290000004,4.899755501,540.2396088,0.0,0.0,3.899755501,391.9339853,0.0,0.71393643,64.10268949,111.5623472,95.47188264,59.29339853,19.67481663,35.89242054,0.0,0.0,458.5623472,9.706601467,immune,core,0,0,0
97950,219.9616399999996,527.7205480000002,4.456565657,700.7131313,0.0,0.0,3.056565657,334.2848485,0.0,0.068686869,20.47878788,172.9212121,31.53737374,30.55757576,316.2848485,34.86666667,0.0,0.0,527.3232323,2.414141414,immune,core,0,0,0
97951,569.6818199999998,520.931818,17.66223404,128.9175532,48.36968085,1.175531915,5.234042553,389.2579787,0.0,0.204787234,278.731383,1.130319149,241.2898936,146.3324468,7.364361702,0.60106383,0.781914894,0.57712766,305.4680851,34.9787234,immune,core,0,0,0
97952,852.3297899999998,527.7056739999998,3.617948718,80.21025641,15.16794872,0.830769231,185.3807692,201.325641,0.0,0.830769231,152.9589744,58.53846154,133.6115385,42.86410256,0.843589744,3.125641026,0.003851091,0.002567394,270.7483954,26.50320924,immune,core,0,0,0
97953,895.3090900000007,526.5696969999999,18.31504425,466.3893805,0.054867257,0.005309735,10.98761062,458.1115044,0.0,0.30619469,318.0619469,8.226548673,30.10088496,121.5575221,1.723893805,101.1646018,0.0,0.0,486.8070796,8.520353982,immune,core,0,0,0
97954,1990.27556,533.457778,3.347202296,317.7360115,0.18938307,0.200860832,4.153515065,388.0229555,0.0,0.195121951,263.6642755,0.733142037,17.64992826,64.00860832,17.18651363,112.6542324,0.0,0.0,484.5954089,87.20229555,immune,core,0,0,0
97990,690.4021200000007,526.6455029999997,7.81300813,58.10162602,0.463414634,1.089430894,3.040650407,348.4512195,0.0,0.016260163,289.9878049,8.357723577,112.8333333,129.4756098,1.487804878,0.012195122,0.0,0.0,460.4308943,25.90650407,immune,core,0,0,0
98023,11.190479999999296,526.4965990000001,23.02734375,33.14453125,18.98046875,2.375,9.0859375,291.5390625,0.0,0.9296875,291.1953125,0.0,216.0820313,92.80078125,36.3125,2.25390625,0.00390625,0.0,11.171875,627.2460938,immune,core,0,0,0
98024,177.5190500000008,529.0904760000003,4.995391705,199.9608295,0.0,0.0,3.718894009,343.6313364,0.0,0.35483871,68.63133641,99.140553,80.85253456,29.47235023,3.032258065,37.68663594,0.0,0.0,283.2142857,214.3410138,immune,core,0,0,0
98025,330.4419899999993,526.9834250000004,22.46932515,171.1226994,0.0,0.0,29.95398773,371.7760736,0.0,0.009202454,263.309816,42.82208589,5.549079755,75.25153374,5.441717791,48.70245399,0.0,0.0,589.8374233,1.469325153,immune,core,0,0,0
98026,968.3469399999994,528.5952379999999,9.828475336,35.56278027,14.64910314,3.25,39.97869955,371.5257848,0.0,0.294843049,284.4237668,24.52130045,54.04596413,148.470852,0.030269058,0.09529148,0.0,0.0,240.3991031,160.5571749,immune,core,0,0,0
98027,1050.3333299999997,526.0686269999997,8.571801567,28.30809399,3.005221932,2.242819843,4.135770235,484.8067885,0.0,0.550913838,296.6266319,1.992167102,4.328981723,127.4360313,6.08616188,1.091383812,0.0,0.0,179.8093995,162.9791123,immune,core,0,0,0
98028,1364.14444,526.9777780000004,4.563492063,15.8994709,23.16931217,5.259259259,3.015873016,340.6455026,0.0,0.013227513,170.4603175,87.66931217,93.05555556,96.9021164,205.0582011,2.706349206,0.0,0.0,424.1269841,144.1137566,immune,core,0,0,0
98029,1697.0896699999994,530.3125,3.521246459,11.94617564,9.274787535,6.124645892,3.339943343,338.7634561,0.0,0.95325779,228.2705382,0.015580737,13.01416431,166.7436261,9.437677054,32.84844193,0.154390935,0.035410765,101.3371105,293.3215297,immune,core,0,0,0
98062,1013.7826100000002,531.6055900000001,4.791907514,106.4720617,1.944123314,1.08477842,32.7495183,325.8342967,0.0,2.612716763,335.8728324,0.0,194.9537572,122.938343,4.497109827,0.036608863,0.454720617,0.183044316,89.05973025,152.0,immune,core,0,0,0
98094,154.51612999999998,532.7275989999998,6.907317073,53.40162602,1.751219512,0.720325203,3.705691057,447.9463415,0.0,0.409756098,189.1853659,47.93821138,38.51219512,21.8097561,0.117073171,484.995122,0.0,0.0,44.99512195,1028.01626,immune,core,0,0,0
98095,720.2969699999994,530.0121209999998,9.974025974,27.11688312,4.432900433,4.0995671,4.367965368,481.2640693,0.0,0.108225108,365.8095238,0.796536797,4.242424242,226.2164502,0.0,47.12987013,0.0,0.0,287.9004329,216.4935065,immune,core,0,0,0
